person,image,score,threshold,result
Habib_Rizieq,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Habib_Rizieq\Habib_Rizieq_0003.jpg,,0.8,MULTIPLE_FACES
Habib_Rizieq,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Habib_Rizieq\Habib_Rizieq_0004.jpg,,0.8,MULTIPLE_FACES
Habib_Rizieq,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Habib_Rizieq\Habib_Rizieq_0005.jpg,,0.8,MULTIPLE_FACES
Hadley_Bilger,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hadley_Bilger\Hadley_Bilger_0001.jpg,-0.02600567415356636,0.8,REJECT
Halbert_Fillinger,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halbert_Fillinger\Halbert_Fillinger_0001.jpg,-0.08339873701334,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0001.jpg,,0.8,MULTIPLE_FACES
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0002.jpg,-0.003387034870684147,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0003.jpg,0.13494807481765747,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0004.jpg,0.19229170680046082,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0005.jpg,,0.8,MULTIPLE_FACES
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0006.jpg,0.12288269400596619,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0007.jpg,0.12714770436286926,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0008.jpg,0.13834962248802185,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0009.jpg,,0.8,MULTIPLE_FACES
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0010.jpg,0.20027309656143188,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0011.jpg,0.17004507780075073,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0012.jpg,0.15134087204933167,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0013.jpg,0.11298292875289917,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0014.jpg,-0.018613744527101517,0.8,REJECT
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0015.jpg,,0.8,MULTIPLE_FACES
Halle_Berry,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Halle_Berry\Halle_Berry_0016.jpg,0.06731225550174713,0.8,REJECT
Hal_Gehman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Gehman\Hal_Gehman_0001.jpg,0.007385599426925182,0.8,REJECT
Hal_Gehman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Gehman\Hal_Gehman_0002.jpg,0.09240006655454636,0.8,REJECT
Hal_Gehman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Gehman\Hal_Gehman_0003.jpg,0.053428925573825836,0.8,REJECT
Hal_Gehman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Gehman\Hal_Gehman_0004.jpg,0.009466229006648064,0.8,REJECT
Hal_Gehman,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Gehman\Hal_Gehman_0005.jpg,0.09321526437997818,0.8,REJECT
Hal_McCoy,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_McCoy\Hal_McCoy_0001.jpg,0.04819000884890556,0.8,REJECT
Hal_Sellers,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Sellers\Hal_Sellers_0001.jpg,-0.020626425743103027,0.8,REJECT
Hal_Sutton,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Sutton\Hal_Sutton_0001.jpg,0.004362705163657665,0.8,REJECT
Hal_Sutton,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hal_Sutton\Hal_Sutton_0002.jpg,0.019048944115638733,0.8,REJECT
Hamad_Bin_Isa_al-Khalifa,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamad_Bin_Isa_al-Khalifa\Hamad_Bin_Isa_al-Khalifa_0001.jpg,,0.8,MULTIPLE_FACES
Hamad_Bin_Jassim,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamad_Bin_Jassim\Hamad_Bin_Jassim_0001.jpg,-0.036914534866809845,0.8,REJECT
Hama_Arba_Diallo,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hama_Arba_Diallo\Hama_Arba_Diallo_0001.jpg,0.0037579424679279327,0.8,REJECT
Hamid_Efendi,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Efendi\Hamid_Efendi_0001.jpg,-0.02822423167526722,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0001.jpg,-0.08784740418195724,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0002.jpg,-0.08350560069084167,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0003.jpg,-0.06016192585229874,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0004.jpg,-0.032796744257211685,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0005.jpg,-0.03172328323125839,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0006.jpg,0.012222791090607643,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0007.jpg,,0.8,MULTIPLE_FACES
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0008.jpg,-0.07077023386955261,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0009.jpg,,0.8,MULTIPLE_FACES
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0010.jpg,-0.11803194135427475,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0011.jpg,,0.8,MULTIPLE_FACES
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0012.jpg,-0.05505375191569328,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0013.jpg,-0.014608929865062237,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0014.jpg,0.005714500322937965,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0015.jpg,-0.08946928381919861,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0016.jpg,-0.03421472758054733,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0017.jpg,-0.0474264994263649,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0018.jpg,-0.03412877768278122,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0019.jpg,,0.8,MULTIPLE_FACES
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0020.jpg,-0.0601278580725193,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0021.jpg,-0.07649976015090942,0.8,REJECT
Hamid_Karzai,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0022.jpg,-0.07494670152664185,0.8,REJECT
Hamid_Reza_Asefi,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamid_Reza_Asefi\Hamid_Reza_Asefi_0001.jpg,-0.07827688753604889,0.8,REJECT
Hamzah_Haz,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamzah_Haz\Hamzah_Haz_0001.jpg,,0.8,MULTIPLE_FACES
Hamzah_Haz,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamzah_Haz\Hamzah_Haz_0002.jpg,-0.06463561952114105,0.8,REJECT
Hamza_Atiya_Muhsen,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hamza_Atiya_Muhsen\Hamza_Atiya_Muhsen_0001.jpg,-0.027274813503026962,0.8,REJECT
Ham_Pong-sil,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Ham_Pong-sil\Ham_Pong-sil_0001.jpg,-0.03266790509223938,0.8,REJECT
Hanan_Ashrawi,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hanan_Ashrawi\Hanan_Ashrawi_0001.jpg,-0.08390357345342636,0.8,REJECT
Hanan_Ashrawi,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hanan_Ashrawi\Hanan_Ashrawi_0002.jpg,-0.08437483757734299,0.8,REJECT
Hana_Makhmalbaf,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hana_Makhmalbaf\Hana_Makhmalbaf_0001.jpg,0.037542738020420074,0.8,REJECT
Hana_Sadiq,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hana_Sadiq\Hana_Sadiq_0001.jpg,-0.04544937238097191,0.8,REJECT
Hana_Urushima,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hana_Urushima\Hana_Urushima_0001.jpg,,0.8,MULTIPLE_FACES
Hank_Aaron,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hank_Aaron\Hank_Aaron_0001.jpg,-0.03856898844242096,0.8,REJECT
Hank_Azaria,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hank_Azaria\Hank_Azaria_0001.jpg,-0.04906109720468521,0.8,REJECT
Hank_Bass,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hank_Bass\Hank_Bass_0001.jpg,0.033187493681907654,0.8,REJECT
Hank_McKinnell,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hank_McKinnell\Hank_McKinnell_0001.jpg,-0.011101583950221539,0.8,REJECT
Hank_Stram,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hank_Stram\Hank_Stram_0001.jpg,,0.8,MULTIPLE_FACES
Hannah_Stockbauer,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hannah_Stockbauer\Hannah_Stockbauer_0001.jpg,-0.042351480573415756,0.8,REJECT
Hannah_Stockbauer,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hannah_Stockbauer\Hannah_Stockbauer_0002.jpg,-0.055708371102809906,0.8,REJECT
Hanns_Schumacher,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hanns_Schumacher\Hanns_Schumacher_0001.jpg,0.015608688816428185,0.8,REJECT
Hans-Christian_Schmid,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans-Christian_Schmid\Hans-Christian_Schmid_0001.jpg,-0.08711037039756775,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0001.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0002.jpg,0.039839472621679306,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0003.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0004.jpg,-0.016530605033040047,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0005.jpg,-0.03122434765100479,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0006.jpg,-0.011898620054125786,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0007.jpg,0.026739798486232758,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0008.jpg,0.016373440623283386,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0009.jpg,0.10748936235904694,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0010.jpg,0.06625889241695404,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0011.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0012.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0013.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0014.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0015.jpg,0.08402500301599503,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0016.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0017.jpg,0.05022672191262245,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0018.jpg,0.0766952782869339,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0019.jpg,-0.04143764078617096,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0020.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0021.jpg,0.0852903351187706,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0022.jpg,0.03391415253281593,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0023.jpg,0.008701080456376076,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0024.jpg,0.057669416069984436,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0025.jpg,0.01866036280989647,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0026.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0027.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0028.jpg,0.005962925031781197,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0029.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0030.jpg,-0.009600453078746796,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0031.jpg,-0.0006247814744710922,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0032.jpg,0.06329368054866791,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0033.jpg,0.07772847265005112,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0034.jpg,,0.8,MULTIPLE_FACES
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0035.jpg,0.062019605189561844,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0036.jpg,0.07141831517219543,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0037.jpg,-0.03691619262099266,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0038.jpg,0.0816412940621376,0.8,REJECT
Hans_Blix,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Blix\Hans_Blix_0039.jpg,,0.8,MULTIPLE_FACES
Hans_Corell,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Corell\Hans_Corell_0001.jpg,0.05505127087235451,0.8,REJECT
Hans_Eichel,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Eichel\Hans_Eichel_0001.jpg,0.06386296451091766,0.8,REJECT
Hans_Eichel,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Eichel\Hans_Eichel_0002.jpg,0.11054103076457977,0.8,REJECT
Hans_Eichel,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Eichel\Hans_Eichel_0003.jpg,0.041041966527700424,0.8,REJECT
Hans_Leistritz,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Leistritz\Hans_Leistritz_0001.jpg,-0.06359073519706726,0.8,REJECT
Hans_Peter_Briegel,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Hans_Peter_Briegel\Hans_Peter_Briegel_0001.jpg,-0.02626776322722435,0.8,REJECT
Han_Sung_Joo,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Han_Sung_Joo\Han_Sung_Joo_0001.jpg,0.011227361857891083,0.8,REJECT
Harald_Ringstorff,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harald_Ringstorff\Harald_Ringstorff_0001.jpg,-0.09206921607255936,0.8,REJECT
Harbhajan_Singh,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harbhajan_Singh\Harbhajan_Singh_0001.jpg,-0.013860426843166351,0.8,REJECT
Harbhajan_Singh,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harbhajan_Singh\Harbhajan_Singh_0002.jpg,0.014015654101967812,0.8,REJECT
Harland_Braun,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harland_Braun\Harland_Braun_0001.jpg,-0.07245174795389175,0.8,REJECT
Harold_Brown,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harold_Brown\Harold_Brown_0001.jpg,0.051144227385520935,0.8,REJECT
Harold_Scott,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harold_Scott\Harold_Scott_0001.jpg,0.016511157155036926,0.8,REJECT
Harriet_Lessy,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harriet_Lessy\Harriet_Lessy_0001.jpg,,0.8,MULTIPLE_FACES
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0001.jpg,0.015036944299936295,0.8,REJECT
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0002.jpg,-0.08326698839664459,0.8,REJECT
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0003.jpg,,0.8,MULTIPLE_FACES
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0004.jpg,,0.8,MULTIPLE_FACES
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0005.jpg,0.006329001858830452,0.8,REJECT
Harrison_Ford,c:\Users\admin\OneDrive\Desktop\code\python\DATASET\lfw-deepfunneled\lfw-deepfunneled\Harrison_Ford\Harrison_Ford_0006.jpg,0.012672618962824345,0.8,REJECT
